Dim1,Dim2,cluster
0.12097389761450505,-0.058351623510760044,2
0.08054747300670542,0.17693636452009617,2
0.012502002700408505,-0.024424129383450587,1
0.142709390428806,0.2265152338043137,2
-0.0817939961058962,-0.08620187880437745,4
-0.08863786745157723,-0.057154837361360254,4
0.051609800396394574,-0.0769436735128119,4
0.02792754940555452,0.02337568398904302,1
-0.06459995798124292,-0.06738159434833112,4
-0.003658852306007514,-0.017595872973089597,1
0.16040219910464834,0.005692296867214477,2
-0.12693921571772257,0.1438756793495323,3
-0.06834005750168737,0.1373674154887492,3
0.14449119828107593,0.124925405979819,2
-0.038943313458598444,-0.11481492020572961,4
-0.06460038862857091,0.008090578374356065,4
-0.043832894258255505,0.006811663427697042,3
-0.055223240561613984,-0.012091525906425262,4
0.05463547499059086,0.06767427698090082,2
0.030636081196520434,-0.03471025381820548,4
0.012017521597757135,0.04494691250389822,1
0.0758742447719607,-0.023917418382759653,2
0.1257386134498086,-0.025159411739468403,2
-0.09374285183830224,-0.05285066712149187,4
0.15193204277259598,-0.04361844560086283,2
0.15956051692534431,0.10689469941156335,2
0.08221692990909227,-0.0726014120850264,2
0.10797638828053999,0.03377952331936415,1
-0.09131250504182034,-0.04580231106733535,4
-0.0638587599513758,-0.06891941050743947,4
-0.11953851331329328,0.16287892336991278,3
0.04783784752342719,-0.023050136264974718,1
0.1297434757351701,0.04031814074313473,2
-0.0875420638402745,0.08483292894826926,3
0.13225603169161726,-0.10400255012223161,2
-0.09729359587512489,-0.012576782376482715,4
0.1482673087388943,0.00936340083112971,2
0.04397145749880294,0.08024323329068093,1
-0.11490796415535205,0.10535506325021161,3
-0.11765511542193657,0.040482931662644425,3
0.11753080320207612,0.005381861859476165,2
-0.09637504435716696,0.03449503113185486,4
-0.08522537695040379,-0.08331220699486129,4
-0.06700737300238581,0.034199854675831816,4
0.07178002343156996,0.045398027356288104,1
-0.07139144471655838,0.03746779168627686,3
0.09741969826279524,0.08179483709760157,1
-0.07883530235901733,0.08518225846589485,3
-0.09365437374975732,0.08321932448614548,3
0.06731917196901094,-0.07037748264496574,1
-0.09715994025640103,-0.017181656500256017,4
-0.07909969867081224,0.08341772833650542,3
-0.047868415433218785,-0.01857727495630373,4
0.016495619749424144,0.057315028838440515,1
0.003262753970199419,0.04273361251696778,2
0.07017463867680554,0.1367769187321033,1
-0.08533567783424452,-0.019320129346781092,4
0.053212735802009574,0.0851015482272598,1
0.034794193762760356,0.0078104500986377525,2
-0.07015310058035394,-0.04551668516553273,4
0.1240695218322195,-0.03574419824222104,2
0.01594015871992316,0.06714245041969612,1
0.04717643513788047,-0.01547121825431841,1
0.039771954160495095,-0.05431898244927053,1
0.11493742901716567,-0.08254735798687875,2
-0.07187505729096828,-0.014147616627601337,4
-0.07774192582392363,-0.033460976554037444,4
0.030115260459627743,0.04372044506743151,1
-0.06126982950259205,-0.05623063121388891,4
0.04035129238256923,-0.028204774204488484,1
